ID_OREGANO:6060	SIDER	NAME
SIDE_EFFECT:3449	C0029396	Ectopic ossification
SIDE_EFFECT:3450	C0334040	Extraskeletal ossification
SIDE_EFFECT:3451	C0149911	Hypercalcaemia of malignancy
SIDE_EFFECT:3452	C0302313	Osteolytic lesion
SIDE_EFFECT:3453	C0221204	Osteolysis
SIDE_EFFECT:3454	C1868919	Upper abdominal discomfort
SIDE_EFFECT:3455	C0153676	Lung cancer metastatic
SIDE_EFFECT:3456	C0920103	Haematotoxicity
SIDE_EFFECT:3457	C1142520	Nail pigmentation
SIDE_EFFECT:3458	C1735348	Anal irritation
SIDE_EFFECT:3459	C0151625	Enzyme abnormality
SIDE_EFFECT:3460	C0005001	Benign prostatic hypertrophy
SIDE_EFFECT:3461	C0271468	Eustachian tube disorder
SIDE_EFFECT:3462	C0424813	Orbital oedema
SIDE_EFFECT:3463	C0014065	Encephalocele
SIDE_EFFECT:3464	C0032045	Placental disorder
SIDE_EFFECT:3465	C0038644	Sudden infant death syndrome
SIDE_EFFECT:3466	C0158687	Congenital genital malformation
SIDE_EFFECT:3467	C0235487	Embolism limb
SIDE_EFFECT:3468	C0856049	Peripheral embolism
SIDE_EFFECT:3469	C0235880	Mononeuritis
SIDE_EFFECT:3470	C0236003	Mucosal swelling
SIDE_EFFECT:3471	C0521481	Oedema mucosal
SIDE_EFFECT:3472	C0236106	Photosensitivity allergic reaction
SIDE_EFFECT:3473	C0855791	Mean cell volume increased
SIDE_EFFECT:3474	C1384597	Acquired megacolon
SIDE_EFFECT:3475	C1096286	Transaminases decreased
SIDE_EFFECT:3476	C0004153	Atherosclerosis
SIDE_EFFECT:3477	C0151765	Liver fatty deposition
SIDE_EFFECT:3478	C0451641	Urolithiasis
SIDE_EFFECT:3479	C0042018	Calculus urinary
SIDE_EFFECT:3480	C0856597	Pulmonary alveolitis
SIDE_EFFECT:3481	C0010263	Cramp of limb
SIDE_EFFECT:3482	C0040997	Trigeminal neuralgia
SIDE_EFFECT:3483	C0005424	Biliary tract disorder
SIDE_EFFECT:3484	C0011127	Decubitus ulcer
SIDE_EFFECT:3485	C0018674	Head injury
SIDE_EFFECT:3486	C0027609	Drug withdrawal syndrome neonatal
SIDE_EFFECT:3487	C0041671	Attention deficit disorder
SIDE_EFFECT:3488	C1263846	Attention deficit/hyperactivity disorder
SIDE_EFFECT:3489	C0080233	Tooth loss
SIDE_EFFECT:3490	C0150055	Chronic pain
SIDE_EFFECT:3491	C0151585	Deafness permanent
SIDE_EFFECT:3492	C0151586	Partial permanent deafness
SIDE_EFFECT:3493	C0151589	Partial transitory deafness
SIDE_EFFECT:3494	C0151694	Hemorrhage of colon
SIDE_EFFECT:3495	C0948425	Large intestinal haemorrhage
SIDE_EFFECT:3496	C0151821	Accidental overdose
SIDE_EFFECT:3497	C0184567	Acute pain
SIDE_EFFECT:3498	C0221047	Bradycardia-tachycardia syndrome
SIDE_EFFECT:3499	C0263530	Nail longitudinal striations
SIDE_EFFECT:3500	C0423820	Nail ridging
SIDE_EFFECT:3501	C0266998	Oral soft tissue disorder NOS
SIDE_EFFECT:3502	C0267033	Lip ulceration
SIDE_EFFECT:3503	C0267028	Lip pain
SIDE_EFFECT:3504	C0392378	Gingival ulceration
SIDE_EFFECT:3505	C0521492	Application site ulcer
SIDE_EFFECT:3506	C0549452	Localised skin reaction
SIDE_EFFECT:3507	C0221743	Skin reaction
SIDE_EFFECT:3508	C0740852	Upper airway obstruction
SIDE_EFFECT:3509	C0853939	Oral mucosal discolouration
SIDE_EFFECT:3510	C0853942	Tongue blistering
SIDE_EFFECT:3511	C0860752	Lactate increased
SIDE_EFFECT:3512	C0919599	Application site eczema
SIDE_EFFECT:3513	C0919671	Subileus
SIDE_EFFECT:3514	C0919894	Nasal mucosal disorder
SIDE_EFFECT:3515	C0949070	Upper respiratory tract congestion
SIDE_EFFECT:3516	C1112257	Oral pustule
SIDE_EFFECT:3517	C1696685	Intentional drug misuse
SIDE_EFFECT:3518	C1739422	Opioid naive
SIDE_EFFECT:3519	C0919936	Therapy naive
SIDE_EFFECT:3520	C1868790	Intranasal hypoaesthesia
SIDE_EFFECT:3521	C0033578	Neoplasm prostate
SIDE_EFFECT:3522	C0162311	Androgenetic alopecia
SIDE_EFFECT:3523	C0238033	Breast cancer male
SIDE_EFFECT:3524	C0029574	Other dermatoses
SIDE_EFFECT:3525	C0860646	Morbid dreams
SIDE_EFFECT:3526	C0267841	Acalculous cholecystitis
SIDE_EFFECT:3527	C0340613	Arterial aneurysm
SIDE_EFFECT:3528	C0520571	Biliary fibrosis
SIDE_EFFECT:3529	C0004030	Aspergillosis
SIDE_EFFECT:3530	C0851807	Aspergillus infection
SIDE_EFFECT:3531	C0029119	Opportunistic mycosis
SIDE_EFFECT:3532	C0231666	Wrist drop
SIDE_EFFECT:3533	C1306600	Radial nerve palsy
SIDE_EFFECT:3534	C0236151	Renal function test abnormal
SIDE_EFFECT:3535	C0242584	Autoimmune thrombocytopenia
SIDE_EFFECT:3536	C0272126	Evans syndrome
SIDE_EFFECT:3537	C1168174	Absolute neutrophil count decreased
SIDE_EFFECT:3538	C0149678	Epstein-Barr virus infection
SIDE_EFFECT:3539	C0333650	Fat atrophy
SIDE_EFFECT:3540	C1280433	Lipoatrophy
SIDE_EFFECT:3541	C0235093	Paralysis of bladder
SIDE_EFFECT:3542	C0740409	Psychotic behaviour
SIDE_EFFECT:3543	C0037268	Congenital skin disorder
SIDE_EFFECT:3544	C0039235	Junctional tachycardia
SIDE_EFFECT:3545	C0006905	Capillary fragility
SIDE_EFFECT:3546	C0235318	Fullness abdominal
SIDE_EFFECT:3547	C0858524	Tachycardia nervous
SIDE_EFFECT:3548	C0020581	Hyphaema
SIDE_EFFECT:3549	C0027134	Myringitis
SIDE_EFFECT:3550	C0155388	External ear disorder
SIDE_EFFECT:3551	C0267446	Acute gastroenteritis
SIDE_EFFECT:3552	C0332798	Open wound
SIDE_EFFECT:3553	C0456495	Ear canal erythema
SIDE_EFFECT:3554	C0854402	Mechanical complication of implant
SIDE_EFFECT:3555	C0854466	Implant expulsion
SIDE_EFFECT:3556	C0549478	Device expulsion
SIDE_EFFECT:3557	C1096106	Wound complication
SIDE_EFFECT:3558	C1112489	Corneal irritation
SIDE_EFFECT:3559	C1735373	Acute uveitis
SIDE_EFFECT:3560	C0011304	Demyelination
SIDE_EFFECT:3561	C0155145	Chronic conjunctivitis
SIDE_EFFECT:3562	C0234162	Dysmetria
SIDE_EFFECT:3563	C0423172	Dacryocanaliculitis
SIDE_EFFECT:3564	C2752009	White matter lesion
SIDE_EFFECT:3565	C0008449	Chondrodystrophy
SIDE_EFFECT:3566	C0015923	Foetal alcohol syndrome
SIDE_EFFECT:3567	C0020624	Hypomenorrhoea
SIDE_EFFECT:3568	C0032519	Polymenorrhoea
SIDE_EFFECT:3569	C0034067	Emphysema
SIDE_EFFECT:3570	C1328337	Urethritis noninfective
SIDE_EFFECT:3571	C0151538	Buccoglossal syndrome
SIDE_EFFECT:3572	C0151571	Corneal lesion
SIDE_EFFECT:3573	C0151574	Cough decreased
SIDE_EFFECT:3574	C0151702	Muscle haemorrhage
SIDE_EFFECT:3575	C0151737	Intentional injury
SIDE_EFFECT:3576	C0151752	Lactation female
SIDE_EFFECT:3577	C0155789	Oesophageal varices haemorrhage
SIDE_EFFECT:3578	C0156394	Enlarged clitoris
SIDE_EFFECT:3579	C0156543	Abortion
SIDE_EFFECT:3580	C0233523	Antisocial behaviour
SIDE_EFFECT:3581	C0233528	Asocial behaviour
SIDE_EFFECT:3582	C0003431	Antisocial personality disorder
SIDE_EFFECT:3583	C0312422	Blacked-out (not amnesia)
SIDE_EFFECT:3584	C0341164	Gastric ulcer haemorrhage
SIDE_EFFECT:3585	C0427144	Toe walking
SIDE_EFFECT:3586	C0542351	Battery
SIDE_EFFECT:3587	C0854381	Genital haemorrhage
SIDE_EFFECT:3588	C0858970	Carcinogenicity
SIDE_EFFECT:3589	C0919591	Urogenital haemorrhage
SIDE_EFFECT:3590	C0948011	Cervix haemorrhage uterine
SIDE_EFFECT:3591	C1455705	Histiocytosis X of lung
SIDE_EFFECT:3592	C0019621	Langerhans' cell histiocytosis
SIDE_EFFECT:3593	C2732728	Body height decreased
SIDE_EFFECT:3594	C0151310	Paresthesia generalized
SIDE_EFFECT:3595	C0009398	Defective colour vision
SIDE_EFFECT:3596	C0428895	Labile blood pressure
SIDE_EFFECT:3597	C1963946	Laryngeal dystonia
SIDE_EFFECT:3598	C0264588	Spasmodic dysphonia
SIDE_EFFECT:3599	C0701824	Staggering gait
SIDE_EFFECT:3600	C0034074	Pulmonary infarction
SIDE_EFFECT:3601	C0027627	Metastasis
SIDE_EFFECT:3602	C0038732	Sulphaemoglobinaemia
SIDE_EFFECT:3603	C0235398	Diabetes mellitus exacerbated
SIDE_EFFECT:3604	C0242788	Breast neoplasm NOS male
SIDE_EFFECT:3605	C1384494	Metastatic carcinoma
SIDE_EFFECT:3606	C0549293	Nasal soreness
SIDE_EFFECT:3607	C0858684	Telangiectasis facial
SIDE_EFFECT:3608	C0859871	Stinging of nose
SIDE_EFFECT:3609	C1322253	Eczema infected
SIDE_EFFECT:3610	C0001818	Agoraphobia
SIDE_EFFECT:3611	C0020604	Hypochondriasis
SIDE_EFFECT:3612	C0085136	Central nervous system neoplasm
SIDE_EFFECT:3613	C0149707	Haematospermia
SIDE_EFFECT:3614	C0151899	Syndrome screaming
SIDE_EFFECT:3615	C0521008	Screaming
SIDE_EFFECT:3616	C0233697	Obsessive rumination
SIDE_EFFECT:3617	C0679048	Obsessive thoughts
SIDE_EFFECT:3618	C0235774	Somnolence neonatal
SIDE_EFFECT:3619	C0240322	Menstruation delayed
SIDE_EFFECT:3620	C0919661	Heart alternation
SIDE_EFFECT:3621	C1704373	Compulsive personality disorder
SIDE_EFFECT:3622	C0009595	Obsessive-compulsive personality disorder
SIDE_EFFECT:3623	C1868709	Activation syndrome
SIDE_EFFECT:3624	C0233818	Judgement impaired
SIDE_EFFECT:3625	C1536696	Overactivity
SIDE_EFFECT:3626	C1096646	Transaminitis
SIDE_EFFECT:3627	C0239093	Conjunctival irritation
SIDE_EFFECT:3628	C0151580	Crystalluria calcium
SIDE_EFFECT:3629	C0151595	Digitalis intoxication (NOS)
SIDE_EFFECT:3630	C0740304	COPD exacerbation
SIDE_EFFECT:3631	C0151472	Albumin globulin ratio abnormal
SIDE_EFFECT:3632	C2240374	Eosinophil count increased
SIDE_EFFECT:3633	C0010266	Cranial nerve disorder
SIDE_EFFECT:3634	C0149744	Oral lesion
SIDE_EFFECT:3635	C0232203	Atrial rhythm
SIDE_EFFECT:3636	C0423636	Cardiac pain
SIDE_EFFECT:3637	C0853087	Nail abnormality NOS
SIDE_EFFECT:3638	C0861120	Albumin urine increased
SIDE_EFFECT:3639	C0564622	Albumin urine present
SIDE_EFFECT:3640	C0158369	Swelling of limb
SIDE_EFFECT:3641	C0162627	Skin bacterial infection
SIDE_EFFECT:3642	C0587246	Limb paresis
SIDE_EFFECT:3643	C0270795	Monoparesis
SIDE_EFFECT:3644	C0700363	Rhythm idioventricular
SIDE_EFFECT:3645	C0920114	Urinary sediment abnormal
SIDE_EFFECT:3646	C0079773	Cutaneous T-cell lymphoma
SIDE_EFFECT:3647	C0026948	Mycosis fungoides
SIDE_EFFECT:3648	C0277589	Found dead (cause undetermined)
SIDE_EFFECT:3649	C0949091	Candida sepsis
SIDE_EFFECT:3650	C1096243	Central line infection
SIDE_EFFECT:3651	C1444565	Cardiopulmonary failure
SIDE_EFFECT:3652	C0151614	Electrolyte depletion
SIDE_EFFECT:3653	C0264939	Polyangiitis
SIDE_EFFECT:3654	C0398623	Thrombophilia
SIDE_EFFECT:3655	C0542027	Hypercoagulation
SIDE_EFFECT:3656	C0401151	Chronic diarrhea
SIDE_EFFECT:3657	C0853277	Pseudo-Bartter syndrome
SIDE_EFFECT:3658	C1535893	Orthostatic intolerance
SIDE_EFFECT:3659	C1619727	Decompensated cirrhosis
SIDE_EFFECT:3660	C0038166	Staphylococcal skin infection
SIDE_EFFECT:3661	C0549350	Conjunctivitis exacerbated
SIDE_EFFECT:3662	C0007863	Occipital neuralgia
SIDE_EFFECT:3663	C0008513	Chorioretinitis
SIDE_EFFECT:3664	C0011884	Diabetic retinopathy
SIDE_EFFECT:3665	C0023223	Leg ulcer
SIDE_EFFECT:3666	C0151541	Capillary fragility increased
SIDE_EFFECT:3667	C0151946	Pulmonary thrombosis
SIDE_EFFECT:3668	C0221237	Angular cheilitis
SIDE_EFFECT:3669	C0232267	Pericardial rub
SIDE_EFFECT:3670	C0236018	Aura
SIDE_EFFECT:3671	C0282005	Scrotal swelling
SIDE_EFFECT:3672	C0438242	Blood urea abnormal
SIDE_EFFECT:3673	C0541881	Difficulty focusing eyes
SIDE_EFFECT:3674	C0553668	Labored breathing
SIDE_EFFECT:3675	C0595861	Parasuicide
SIDE_EFFECT:3676	C0740447	Diabetic peripheral neuropathy
SIDE_EFFECT:3677	C0011882	Diabetic neuropathy
SIDE_EFFECT:3678	C0849835	Lip haemorrhage
SIDE_EFFECT:3679	C0877314	Blood glucose fluctuation
SIDE_EFFECT:3680	C1168225	Inner ear infection
SIDE_EFFECT:3681	C1282799	Penile swelling
SIDE_EFFECT:3682	C0011269	Vascular dementia
SIDE_EFFECT:3683	C0024050	Lower gastrointestinal haemorrhage
SIDE_EFFECT:3684	C0018129	Transplant rejection
SIDE_EFFECT:3685	C0032787	Postoperative complications NOS
SIDE_EFFECT:3686	C1141930	Post procedural complication
SIDE_EFFECT:3687	C0038941	Postoperative wound infection
SIDE_EFFECT:3688	C0235855	Sepsis secondary
SIDE_EFFECT:3689	C0521501	Injection site thrombosis
SIDE_EFFECT:3690	C0742006	Catheter infection
SIDE_EFFECT:3691	C0742007	Catheter sepsis
SIDE_EFFECT:3692	C2747852	Device related sepsis
SIDE_EFFECT:3693	C0000932	Traffic accident
SIDE_EFFECT:3694	C0273115	Traumatic lung injury
SIDE_EFFECT:3695	C0700078	Tendon reflex decreased
SIDE_EFFECT:3696	C0858307	Bilirubin normal
SIDE_EFFECT:3697	C0853289	Blood bilirubin normal
SIDE_EFFECT:3698	C1142072	Oral toxicity
SIDE_EFFECT:3699	C1609536	Allergic bronchospasm
SIDE_EFFECT:3700	C1704437	Respiratory distress syndrome
SIDE_EFFECT:3701	C0085693	Acute appendicitis
SIDE_EFFECT:3702	C0151640	Fertility male decreased
SIDE_EFFECT:3703	C0242420	Retinal oedema
SIDE_EFFECT:3704	C0857323	Angioedema of larynx
SIDE_EFFECT:3705	C0015668	Fat necrosis
SIDE_EFFECT:3706	C0235282	Ear roaring
SIDE_EFFECT:3707	C0235905	Myasthenia gravis-like syndrome
SIDE_EFFECT:3708	C0001973	Alcoholism
SIDE_EFFECT:3709	C0004691	Balanoposthitis
SIDE_EFFECT:3710	C0020617	Hypoglycaemic coma
SIDE_EFFECT:3711	C0158775	Spine malformation
SIDE_EFFECT:3712	C0232570	Epigastric fullness
SIDE_EFFECT:3713	C0233417	Poor concentration
SIDE_EFFECT:3714	C0235832	Hernia congenital
SIDE_EFFECT:3715	C0235922	Breast neoplasm benign female
SIDE_EFFECT:3716	C0241137	Pallor of skin
SIDE_EFFECT:3717	C0241832	Cerebrovascular insufficiency
SIDE_EFFECT:3718	C0497538	Benign gastrointestinal neoplasm
SIDE_EFFECT:3719	C0745153	Hypoglycaemic episode
SIDE_EFFECT:3720	C0857093	Elevated liver enzyme levels
SIDE_EFFECT:3721	C0271710	Hypoglycemic reaction
SIDE_EFFECT:3722	C0858217	Gastrointestinal fullness
SIDE_EFFECT:3723	C0021847	Intestinal pseudo-obstruction
SIDE_EFFECT:3724	C0948779	Gastrointestinal hypomotility
SIDE_EFFECT:3725	C0426498	Tongue dry
SIDE_EFFECT:3726	C0695236	Tracheostomy infection
SIDE_EFFECT:3727	C0859032	Moaning
SIDE_EFFECT:3728	C1096275	Increased viscosity of bronchial secretion
SIDE_EFFECT:3729	C0151563	Coagulation time prolonged
SIDE_EFFECT:3730	C1697642	Puncture site pain
SIDE_EFFECT:3731	C0338375	Aseptic peritonitis
SIDE_EFFECT:3732	C3203695	Noninfectious peritonitis
SIDE_EFFECT:3733	C0341503	Peritonitis bacterial
SIDE_EFFECT:3734	C0394006	Disequilibrium syndrome
SIDE_EFFECT:3735	C0401013	Fungal peritonitis
SIDE_EFFECT:3736	C0549202	Chapped skin
SIDE_EFFECT:3737	C0221245	Skin fissures
SIDE_EFFECT:3738	C0848548	Hypertensive nephropathy
SIDE_EFFECT:3739	C0853893	Device interaction
SIDE_EFFECT:3740	C0857432	Serum osmolality increased
SIDE_EFFECT:3741	C0853754	Blood osmolarity increased
SIDE_EFFECT:3742	C0948808	Catheter blockage
SIDE_EFFECT:3743	C1608397	Device occlusion
SIDE_EFFECT:3744	C0948817	Catheter site inflammation
SIDE_EFFECT:3745	C1112210	Catheter site infection
SIDE_EFFECT:3746	C1141885	Sclerosing encapsulating peritonitis
SIDE_EFFECT:3747	C1868771	Peritoneal cloudy effluent
SIDE_EFFECT:3748	C0238304	Chronic interstitial nephritis
SIDE_EFFECT:3749	C0459435	Psychotic state
SIDE_EFFECT:3750	C0175683	Argininosuccinate synthetase deficiency
SIDE_EFFECT:3751	C0085621	Spastic paralysis
SIDE_EFFECT:3752	C0002624	Retrograde amnesia
SIDE_EFFECT:3753	C0005687	Bladder distension
SIDE_EFFECT:3754	C0751837	Ataxic gait
SIDE_EFFECT:3755	C0858950	Mental aberration
SIDE_EFFECT:3756	C0032633	Dyshidrotic eczema
SIDE_EFFECT:3757	C0221733	Paradoxical pressor response
SIDE_EFFECT:3758	C0263437	Acne infantile
SIDE_EFFECT:3759	C1167675	Application site folliculitis
SIDE_EFFECT:3760	C1735864	Administration site infection
SIDE_EFFECT:3761	C2586050	Oesophagitis ulcerative
SIDE_EFFECT:3762	C0549262	Rebound effect
SIDE_EFFECT:3763	C0004763	Barrett's oesophagus
SIDE_EFFECT:3764	C0008039	Cheyne-Stokes respiration
SIDE_EFFECT:3765	C0026825	Muscle tone flaccid
SIDE_EFFECT:3766	C0032768	Post herpetic neuralgia
SIDE_EFFECT:3767	C0040210	VT
SIDE_EFFECT:3768	C0041974	Urethral stenosis
SIDE_EFFECT:3769	C0220650	Brain cancer metastatic
SIDE_EFFECT:3770	C0686377	Metastases to central nervous system
SIDE_EFFECT:3771	C0232452	Cutis anserina
SIDE_EFFECT:3772	C0235194	Tranquillisation excessive
SIDE_EFFECT:3773	C0311394	Walking disability
SIDE_EFFECT:3774	C0741453	Bedridden
SIDE_EFFECT:3775	C0853946	Pain worsened
SIDE_EFFECT:3776	C0854121	Gastrointestinal motility disorder
SIDE_EFFECT:3777	C1135120	Breakthrough pain
SIDE_EFFECT:3778	C1269955	Tumour invasion
SIDE_EFFECT:3779	C1321581	Bezoar
SIDE_EFFECT:3780	C0152191	Central scotoma
SIDE_EFFECT:3781	C0263358	Erythema annulare centrifugum
SIDE_EFFECT:3782	C0234906	Erythema annulare
SIDE_EFFECT:3783	C0332579	Lividity
SIDE_EFFECT:3784	C0333244	Edema transient
SIDE_EFFECT:3785	C0422974	Halo vision
SIDE_EFFECT:3786	C1963822	Mucosal pigmentation
SIDE_EFFECT:3787	C3160840	Macular pigmentation
SIDE_EFFECT:3788	C0034561	Dermatitis radiation NOS
SIDE_EFFECT:3789	C1504383	Radiation skin injury
SIDE_EFFECT:3790	C0085273	Erythema infectiosum
SIDE_EFFECT:3791	C0221470	Aphagia
SIDE_EFFECT:3792	C0235988	Serum iron decreased
SIDE_EFFECT:3793	C0853785	Blood iron decreased
SIDE_EFFECT:3794	C0280100	Solid tumour
SIDE_EFFECT:3795	C1142305	Melanonychia
SIDE_EFFECT:3796	C1260402	Splenic sequestration
SIDE_EFFECT:3797	C0038379	Strabismus
SIDE_EFFECT:3798	C0152173	Ventricular flutter
SIDE_EFFECT:3799	C0152219	Cyclophoria
SIDE_EFFECT:3800	C0232695	Bowel sounds decreased
SIDE_EFFECT:3801	C0263355	Rash scarlatiniform
SIDE_EFFECT:3802	C0549363	Hot dry skin
SIDE_EFFECT:3803	C0677600	Stridor inspiratory
SIDE_EFFECT:3804	C0751535	Cardiac syncope
SIDE_EFFECT:3805	C0854165	Conjunctivitis papillary
SIDE_EFFECT:3806	C0004626	Pneumonia bacterial
SIDE_EFFECT:3807	C0006287	Bronchopulmonary dysplasia
SIDE_EFFECT:3808	C0017657	Glomerulitis
SIDE_EFFECT:3809	C0023529	Periventricular leukomalacia
SIDE_EFFECT:3810	C0025309	Meningoencephalitis
SIDE_EFFECT:3811	C0026272	Mixed connective tissue disease
SIDE_EFFECT:3812	C0235446	Azotaemia of renal origin
SIDE_EFFECT:3813	C0240059	Intraventricular haemorrhage
SIDE_EFFECT:3814	C0241742	Wound haemorrhage
SIDE_EFFECT:3815	C0270934	Toxic neuropathy
SIDE_EFFECT:3816	C0424444	Teeth clenching
SIDE_EFFECT:3817	C0853068	Glomerular filtration rate decreased
SIDE_EFFECT:3818	C2609264	Color vision change
SIDE_EFFECT:3819	C0155018	Colour blindness acquired
SIDE_EFFECT:3820	C0234983	Delirium toxic
SIDE_EFFECT:3821	C0392185	Repetitive speech
SIDE_EFFECT:3822	C0340515	Myocardial depression
SIDE_EFFECT:3823	C0919666	Venipuncture site hemorrhage
SIDE_EFFECT:3824	C1096225	Vessel puncture site haemorrhage
SIDE_EFFECT:3825	C1868879	Endotracheal tube obstruction
SIDE_EFFECT:3826	C0281803	Endotracheal intubation complication
SIDE_EFFECT:3827	C0542051	Instability vasomotor
SIDE_EFFECT:3828	C1963921	Chemical phlebitis
SIDE_EFFECT:3829	C0002891	Anaemia neonatal
SIDE_EFFECT:3830	C0013528	Echolalia
SIDE_EFFECT:3831	C0015970	Fever of unknown origin
SIDE_EFFECT:3832	C0023487	Acute promyelocytic leukaemia
SIDE_EFFECT:3833	C0030793	Pelvic neoplasm
SIDE_EFFECT:3834	C0035579	Rickets
SIDE_EFFECT:3835	C0085615	Bundle branch block right
SIDE_EFFECT:3836	C0155773	Portal vein thrombosis
SIDE_EFFECT:3837	C0238621	Aminoaciduria
SIDE_EFFECT:3838	C0473237	Frank hematuria
SIDE_EFFECT:3839	C0743072	Psychosis depressive
SIDE_EFFECT:3840	C0853021	Blood oestrogen decreased
SIDE_EFFECT:3841	C0853973	Blood gonadotrophin increased
SIDE_EFFECT:3842	C0855335	Electrocardiogram ST segment abnormal
SIDE_EFFECT:3843	C0859037	Feeling of residual urine
SIDE_EFFECT:3844	C0877854	Cerebral arteriosclerosis
SIDE_EFFECT:3845	C1095923	Febrile bone marrow aplasia
SIDE_EFFECT:3846	C1411873	Ovulation disorder
SIDE_EFFECT:3847	C1527410	Renal rickets
SIDE_EFFECT:3848	C2945586	Bladder irritation
SIDE_EFFECT:3849	C0238242	Lithium toxicity
SIDE_EFFECT:3850	C0031037	Periarthritis
SIDE_EFFECT:3851	C0037997	Spleen disorder
SIDE_EFFECT:3852	C0277525	Gastric flu
SIDE_EFFECT:3853	C0684275	Haemophilia
SIDE_EFFECT:3854	C0740435	Bilirubin unconjugated increased
SIDE_EFFECT:3855	C0854134	Blood bilirubin unconjugated increased
SIDE_EFFECT:3856	C0860803	Glucose increased
SIDE_EFFECT:3857	C1387528	Acute haemolytic anaemia
SIDE_EFFECT:3858	C0038013	Ankylosing spondylitis
SIDE_EFFECT:3859	C0221722	Muscle movement involuntary
SIDE_EFFECT:3860	C0234656	Periorbital pain
SIDE_EFFECT:3861	C0234962	Pulmonary vasculitis
SIDE_EFFECT:3862	C0235884	Gastric perforation
SIDE_EFFECT:3863	C0267380	Ileitis regional
SIDE_EFFECT:3864	C1504411	Post procedural oedema
SIDE_EFFECT:3865	C0085617	Arterial spasm
SIDE_EFFECT:3866	C0234507	Anosognosia
SIDE_EFFECT:3867	C0238201	Iodism
SIDE_EFFECT:3868	C0919702	Ventricular hypokinesia
SIDE_EFFECT:3869	C0015467	Facial neuralgia
SIDE_EFFECT:3870	C0239779	Grimacing
SIDE_EFFECT:3871	C0271355	VIth nerve paralysis
SIDE_EFFECT:3872	C0858603	Wave slowing
SIDE_EFFECT:3873	C1262195	Echoacousia
SIDE_EFFECT:3874	C1510450	Dysacusis
SIDE_EFFECT:3875	C1394290	Cyanotic heart disease
SIDE_EFFECT:3876	C0009492	Compartment syndrome
SIDE_EFFECT:3877	C0040127	Thyrotoxic crisis
SIDE_EFFECT:3878	C0235074	Tongue paralysis
SIDE_EFFECT:3879	C0235552	Subglottic edema
SIDE_EFFECT:3880	C0750426	White blood cell count increased
SIDE_EFFECT:3881	C1504363	Body temperature fluctuation
SIDE_EFFECT:3882	C1504537	Vegetative dystonia
SIDE_EFFECT:3883	C0234230	Pain burning
SIDE_EFFECT:3884	C0042740	Viral syndrome
SIDE_EFFECT:3885	C0683369	Consciousness clouding
SIDE_EFFECT:3886	C0002949	Artery dissection
SIDE_EFFECT:3887	C0024003	Lordosis
SIDE_EFFECT:3888	C0034372	Quadriplegia
SIDE_EFFECT:3889	C0035085	Renal infarct
SIDE_EFFECT:3890	C0232352	Vascular insufficiency
SIDE_EFFECT:3891	C0264315	Glottic edema
SIDE_EFFECT:3892	C0264956	Atheroma
SIDE_EFFECT:3893	C1510412	Vascular pseudoaneurysm
SIDE_EFFECT:3894	C1710632	Vessel perforation
SIDE_EFFECT:3895	C0161446	Brachial plexus injury
SIDE_EFFECT:3896	C0281773	Acute glaucoma
SIDE_EFFECT:3897	C0426732	Prostatomegaly
SIDE_EFFECT:3898	C0475765	Nasal oedema
SIDE_EFFECT:3899	C0857112	Glaucoma both eyes
SIDE_EFFECT:3900	C0857160	Numbness in leg
SIDE_EFFECT:3901	C0863111	Nasal mucus blood tinged
SIDE_EFFECT:3902	C0157733	Abnormalities of the hair
SIDE_EFFECT:3903	C0240464	Neck oedema of
SIDE_EFFECT:3904	C0403447	Chronic renal insufficiency
SIDE_EFFECT:3905	C0522035	Upper limb oedema
SIDE_EFFECT:3906	C0007102	Colon cancer
SIDE_EFFECT:3907	C0024121	Lung neoplasm
SIDE_EFFECT:3908	C0151618	Embolus leg
SIDE_EFFECT:3909	C0740482	Hypotension orthostatic symptomatic
SIDE_EFFECT:3910	C0857117	Hand rash
SIDE_EFFECT:3911	C0235744	Breath holding
SIDE_EFFECT:3912	C0400877	Postoperative ileus
SIDE_EFFECT:3913	C0424332	Breath holding attack
SIDE_EFFECT:3914	C0030783	Nicotinic acid deficiency
SIDE_EFFECT:3915	C0239652	Paraesthesia foot
SIDE_EFFECT:3916	C1527330	Pyridoxine deficiency
SIDE_EFFECT:3917	C0936215	Vitamin B6 deficiency
SIDE_EFFECT:3918	C0877306	Iris hyperpigmentation
SIDE_EFFECT:3919	C0232201	Sinus rhythm
SIDE_EFFECT:3920	C0235792	Breast pain male
SIDE_EFFECT:3921	C0235895	Implantation complication
SIDE_EFFECT:3922	C0521510	Implant site reaction
SIDE_EFFECT:3923	C0438237	Hepatic enzyme abnormal
SIDE_EFFECT:3924	C0851886	Pneumocystis carinii infection
SIDE_EFFECT:3925	C0276908	Pneumocystis jirovecii infection
SIDE_EFFECT:3926	C0857332	Clonic movements
SIDE_EFFECT:3927	C0085653	Pyogenic granuloma
SIDE_EFFECT:3928	C0235014	Fontanelle bulging
SIDE_EFFECT:3929	C0277961	Oily hair
SIDE_EFFECT:3930	C0235819	Rash bullous
SIDE_EFFECT:3931	C0023648	Bullous lichen planus
SIDE_EFFECT:3932	C0154769	Myopathy toxic
SIDE_EFFECT:3933	C0267410	Mesenteric artery thrombosis
SIDE_EFFECT:3934	C0595938	Increased effect
SIDE_EFFECT:3935	C0877617	Intestinal cramps
